date,market,manufacturer,brand,sub_brand,package,package_type,capacity_number,sales_value,sales_hectoliters,numeric_distribution_stores_handling,avg_price_per_liter,inventory_hectoliters,weighted_distribution_tdp_reach
11/22/2023,market1,manufacturer10,brand57,sub_brand25,BOTELLA,RETORNABLE,330,8972277,9.976699829,0.049444199,8993.260742,7.999199867,0.0151
11/22/2023,market1,ABI,brand16,sub_brand3,BOTELLA,NO RETORNABLE,330,2098750.5,2.683199883,0.01190418,7821.868652,2.475500107,0.0011
11/22/2023,market1,ABI,brand12,sub_brand3,LATA,NO RETORNABLE,269,11287499776,16257.54199,2.210546017,6942.931641,2704.79126,4.855700016
11/22/2023,market1,ABI,brand16,sub_brand5,LATA,NO RETORNABLE,300,13865164,13.86520004,0.037077401,10000.00684,34.36240005,0.021400001
11/22/2023,market1,manufacturer17,brand34,sub_brand2,LATA,NO RETORNABLE,330,18164254,39.22389984,0.048640542,4630.910156,0,1.579900026
11/22/2023,market1,ABI,brand1,sub_brand1,BOTELLA,NO RETORNABLE,330,598747136,584.5424194,0.534435332,10243.00586,157.383606,3.09800005
11/22/2023,market1,ABI,brand12,sub_brand3,LATA,NO RETORNABLE,473,15758889984,20269.70703,9.26421833,7774.602051,21422.76563,12.20540047
11/22/2023,market1,ABI,brand71,sub_brand3,BOTELLA,RETORNABLE,175,40543084544,25818.89258,9.68915081,15702.87598,15671.85156,24.92469978
11/22/2023,market1,ABI,brand12,sub_brand3,LATA,NO RETORNABLE,330,60011503616,67010.01563,30.43527031,8955.601563,57414.5,47.6935997
11/22/2023,market1,ABI,brand25,sub_brand2,LATA,NO RETORNABLE,269,902736960,622.1942139,1.789346814,14508.92578,409.6166077,6.789700031
11/22/2023,market1,ABI,brand16,sub_brand3,LATA,NO RETORNABLE,473,3221093376,4111.394531,3.143692732,7834.552734,7008.799316,4.90929985
11/22/2023,market1,manufacturer22,brand46,sub_brand2,LATA,NO RETORNABLE,330,11864771,11.59679985,0.041495949,10231.10254,0.697000027,0.3565
11/22/2023,market1,manufacturer10,brand20,sub_brand3,BOTELLA,NO RETORNABLE,250,10272791552,8019.365723,9.813178062,12809.98047,8026.147461,25.84950066
11/22/2023,market1,manufacturer24,brand48,sub_brand2,BOTELLA,NO RETORNABLE,330,1752447.625,0.247500002,0.01500194,70805.96875,0.330599993,0.162300006
11/22/2023,market1,manufacturer10,brand22,sub_brand13,LATA,NO RETORNABLE,269,7564824.5,6.211200237,0.03214132,12179.37207,0,1.235700011
11/22/2023,market1,ABI,brand1,sub_brand34,BOTELLA,RETORNABLE,,13195403264,20253.90625,7.380738258,6514.992188,10181.65527,18.57309914
11/22/2023,market1,ABI,brand12,sub_brand3,LATA,NO RETORNABLE,296,1863450.5,2.813199997,0.00454386,6623.873047,2.469199896,0.0009
11/22/2023,market1,manufacturer26,brand53,sub_brand2,BOTELLA,NO RETORNABLE,330,256130.7656,0.058499999,0.0017142,43815.24219,0,0.0361
11/22/2023,market1,manufacturer10,brand14,sub_brand3,BOTELLA,RETORNABLE,750,7947840000,15790.66113,2.97760725,5033.253418,6223.338867,7.137199879
11/22/2023,market1,manufacturer10,brand14,sub_brand5,LATA,NO RETORNABLE,269,2689693952,3454.547119,1.249279499,7785.952637,1038.202148,6.010499954
11/22/2023,market1,manufacturer22,brand46,sub_brand2,BOTELLA,NO RETORNABLE,330,16638514,3.050400019,0.064937562,54545.45703,0,0.092100002
11/22/2023,market1,manufacturer28,brand55,sub_brand2,BOTELLA,NO RETORNABLE,500,7522371,1.724300027,0.01157088,43625.95313,0,0.433299989
11/22/2023,market1,ABI,brand1,sub_brand1,LATA,NO RETORNABLE,269,7021920256,9288.832031,1.886663556,7559.529785,295.8729858,3.070899963
11/22/2023,market1,ABI,brand16,sub_brand5,BOTELLA,NO RETORNABLE,330,7542.47998,0.0113,0.00021428,6666.501465,0,0.0039
11/22/2023,market1,ABI,brand16,sub_brand5,BOTELLA,RETORNABLE,330,1.53E+11,166913.8906,35.87246323,9192.443359,80027.42969,71.26740265
11/22/2023,market1,manufacturer10,brand14,sub_brand5,BOTELLA,RETORNABLE,330,4145491968,5439.437012,3.26377964,7621.178711,2629.271484,8.876099586
11/22/2023,market1,ABI,brand1,sub_brand7,BOTELLA,RETORNABLE,330,2621217792,2097.022705,3.82593751,12499.71094,2280.842529,10.08710003
11/22/2023,market1,manufacturer36,brand66,sub_brand2,LATA,NO RETORNABLE,500,154181024,65.4315033,0.326487333,23563.7168,35.79249954,1.690400004
11/22/2023,market1,ABI,brand16,sub_brand20,LATA,NO RETORNABLE,330,457073984,603.0645142,2.011695147,7579.188477,532.5405884,6.728700161
11/22/2023,market1,manufacturer21,brand41,sub_brand3,LATA,NO RETORNABLE,473,28892372,9.485600471,0.00921385,30459.0625,0,0.538600028
11/22/2023,market1,ABI,brand1,sub_brand1,LATA,NO RETORNABLE,330,32162174976,34023.80469,24.43206978,9452.844727,22361.05859,42.94490051
11/22/2023,market1,manufacturer3,brand4,sub_brand2,LATA,NO RETORNABLE,5000,2786016.75,1.228600025,0.00385696,22677.18359,0,0.144999996
11/22/2023,market1,ABI,brand12,sub_brand3,BOTELLA,RETORNABLE,300,14961972,15.15219975,0.016728939,9874.475586,4.18200016,0.0112
11/22/2023,market1,manufacturer10,brand22,sub_brand27,BOTELLA,NO RETORNABLE,330,236993856,136.4636993,0.892338753,17366.81055,105.3013992,4.052299976
11/22/2023,market1,manufacturer10,brand17,sub_brand3,BOTELLA,NO RETORNABLE,355,23584394,19.45980072,0.133416057,12119.57617,14.65970039,0.239500001
11/22/2023,market1,manufacturer34,brand64,sub_brand2,BOTELLA,NO RETORNABLE,330,64445904,9.668800354,0.167243987,66653.66406,28.32069969,0.903999984
11/22/2023,market1,manufacturer3,brand4,sub_brand2,BOTELLA,NO RETORNABLE,500,1721663,0.600700021,0.00685682,28660.51563,0,0.324200004
11/22/2023,market1,ABI,brand1,sub_brand7,LATA,NO RETORNABLE,330,2112725632,2199.553223,4.198308468,9605.249023,1949.897949,10.8842001
11/22/2023,market1,ABI,brand26,sub_brand9,LATA,NO RETORNABLE,269,4574430208,3812.116211,6.864459038,11999.71387,3209.2229,17.22940063
11/22/2023,market1,manufacturer13,brand24,sub_brand2,LATA,NO RETORNABLE,500,35490820,11.43999958,0.275298208,31023.50195,11.81060028,0.92809999
11/22/2023,market1,ABI,brand16,sub_brand6,LATA,NO RETORNABLE,355,2499863,3.074399948,0.05710588,8131.201172,12.91650009,0.0319
11/22/2023,market1,ABI,brand15,sub_brand3,LATA,NO RETORNABLE,330,2886198016,3625.912598,3.403438091,7959.921387,1676.051147,4.624899864
11/22/2023,market1,ABI,brand3,sub_brand3,BOTELLA,RETORNABLE,330,2511533312,4192.911133,2.32869339,5989.95166,4219.463867,6.816299915
11/22/2023,market1,ABI,brand1,sub_brand7,BOTELLA,NO RETORNABLE,330,19895654,18.46789932,0.049322281,10773.09668,8.180299759,0.786599994
11/22/2023,market1,ABI,brand7,sub_brand23,LATA,NO RETORNABLE,269,82015864,70.48500061,0.997949064,11635.92969,97.42960358,1.479200006
11/22/2023,market1,manufacturer11,brand19,sub_brand3,BOTELLA,NO RETORNABLE,500,21131600,5.940000057,0.02500389,35574.82031,7.707600117,0.721700013
11/22/2023,market1,ABI,brand26,sub_brand9,BOTELLA,NO RETORNABLE,330,503762432,617.4487915,0.121513657,8158.772461,51.82080078,2.035099983
11/22/2023,market1,manufacturer22,brand46,sub_brand2,BOTELLA,RETORNABLE,330,11361264,6.481200218,0.037283938,17529.66211,0,0.273000002
11/22/2023,market1,ABI,brand16,sub_brand3,BOTELLA,RETORNABLE,750,18783969280,27589.12891,4.824196339,6808.467773,12894.53613,11.66460037
11/22/2023,market1,ABI,brand7,sub_brand4,LATA,NO RETORNABLE,269,863045888,745.6057129,1.362670541,11575.09668,209.5807953,5.992499828
11/22/2023,market1,manufacturer22,brand46,sub_brand2,LATA,NO RETORNABLE,355,1327325.25,0.339300007,0.00407123,39122.16797,0,0.171399996
11/22/2023,market1,ABI,brand44,sub_brand15,LATA,NO RETORNABLE,330,3067377152,6569.590332,0.154623836,4669.053711,19.16080093,0.84890002
11/22/2023,market1,ABI,brand12,sub_brand16,LATA,NO RETORNABLE,330,582640768,769.9216919,1.804276705,7567.532715,393.5934143,3.890399933
11/22/2023,market1,manufacturer10,brand20,sub_brand3,LATA,NO RETORNABLE,250,678907.5,0.565800011,0.037940148,12000.00488,0,0.027799999
11/22/2023,market1,manufacturer3,brand11,sub_brand2,BOTELLA,NO RETORNABLE,500,12196302,3.631700039,0.022713199,33583.11328,0,0.766600013
11/22/2023,market1,manufacturer38,brand68,sub_brand2,LATA,NO RETORNABLE,330,23088528,42.979599,0.015856391,5371.978027,0,0.8028
11/22/2023,market1,ABI,brand16,sub_brand5,LATA,NO RETORNABLE,473,3151913472,3973.721924,4.50615263,7931.89209,5768.14209,6.691299915
11/22/2023,market1,manufacturer22,brand46,sub_brand3,BOTELLA,NO RETORNABLE,330,2614602,0.583199978,0.0087853,44835.45703,0,0.328299999
11/22/2023,market1,ABI,brand16,sub_brand30,BOTELLA,RETORNABLE,330,42548876,48.85340118,0.135567084,8709.507813,153.5079041,0.120300002
11/22/2023,market1,ABI,brand12,sub_brand3,BOTELLA,RETORNABLE,250,9673845760,10073.62109,1.31378758,9603.146484,4117.654785,4.529799938
11/22/2023,market1,ABI,brand12,sub_brand21,BOTELLA,RETORNABLE,330,2066140.875,2.727299929,0.02983797,7575.757813,46.29389954,0.0074
11/22/2023,market1,manufacturer11,brand19,sub_brand3,LATA,NO RETORNABLE,500,39279644,14.49030018,0.143173173,27107.45313,7.268700123,1.376899958
11/22/2023,market1,manufacturer9,brand13,sub_brand2,BOTELLA,NO RETORNABLE,750,8629358,1.922099948,0.01178515,44894.65234,0,0.433800012
11/22/2023,market1,manufacturer10,brand57,sub_brand25,BOTELLA,NO RETORNABLE,300,9420935168,10096.95898,3.010243893,9330.467773,6487.776855,9.244999886
11/22/2023,market1,manufacturer6,brand29,sub_brand2,BOTELLA,NO RETORNABLE,330,27441502,41.28979874,0.037283938,6646.075684,0,1.51849997
11/22/2023,market1,ABI,brand83,sub_brand3,BOTELLA,NO RETORNABLE,310,69529760,12.6789999,0.02873089,54838.70703,0.365500003,0.0108
11/22/2023,market1,ABI,brand45,sub_brand2,BOTELLA,NO RETORNABLE,250,8905747456,7657.938477,11.27640533,11629.43164,6556.29248,31.11639977
11/22/2023,market1,manufacturer8,brand38,sub_brand2,BOTELLA,NO RETORNABLE,330,1441320.625,0.426200002,0.01120914,33820.24219,0.076499999,0.238000005
11/22/2023,market1,ABI,brand1,sub_brand26,LATA,NO RETORNABLE,355,193195.2188,0.217899993,0.00300704,8868.226563,0.987900019,0.0104
11/22/2023,market1,ABI,brand15,sub_brand3,BOTELLA,RETORNABLE,1000,14907949056,24422.23828,3.971059322,6104.251953,10783.20605,5.411799908
11/22/2023,market1,ABI,brand81,sub_brand3,BOTELLA,NO RETORNABLE,355,1454681984,1432.907593,1.434131503,10151.95996,967.3723145,3.861599922
11/22/2023,market1,manufacturer16,brand43,sub_brand2,BOTELLA,NO RETORNABLE,500,8733159,2.912100077,0.016713491,29988.84375,0,0.685299993
11/22/2023,market1,manufacturer11,brand19,sub_brand3,BOTELLA,NO RETORNABLE,500,144477776,40.67290115,0.172388226,35521.83594,46.60309982,1.918799996
11/22/2023,market1,manufacturer31,brand69,sub_brand2,LATA,NO RETORNABLE,330,21222782,22.46839905,0.04205469,9445.603516,1.73150003,0.900200009
11/22/2023,market1,manufacturer7,brand9,sub_brand2,LATA,NO RETORNABLE,330,88001.27344,0.074000001,0.01098095,11889.81445,0.217700005,0.0014
11/22/2023,market1,ABI,brand45,sub_brand2,LATA,NO RETORNABLE,269,31693729792,31187.03516,24.6599617,10162.46973,24709.00195,50.80410004
11/22/2023,market1,ABI,brand51,sub_brand3,LATA,NO RETORNABLE,296,26154468,32.20759964,0.114110157,8120.595703,21.3010006,0.226099998
11/22/2023,market1,ABI,brand12,sub_brand3,BOTELLA,RETORNABLE,750,40198594560,60562.68359,10.96250439,6637.518555,27694.43945,19.94619942
11/22/2023,market1,manufacturer10,brand22,sub_brand19,BOTELLA,NO RETORNABLE,330,727860.625,0.495099992,0.021582279,14701.25586,2.882499933,0.0184
11/22/2023,market1,manufacturer10,brand20,sub_brand17,LATA,NO RETORNABLE,250,578729472,595.352417,1.380352855,9720.788086,1111.922241,6.758200169
11/22/2023,market1,ABI,brand26,sub_brand9,BOTELLA,NO RETORNABLE,210,221688544,131.7154999,0.296345621,16830.86133,112.5622025,0.2667
11/22/2023,market1,manufacturer11,brand19,sub_brand14,LATA,NO RETORNABLE,500,12226114,4.547399998,0.122161686,26886.05664,6.897900105,0.496600002
11/22/2023,market1,manufacturer7,brand9,sub_brand2,BOTELLA,NO RETORNABLE,650,23306902,27.27739906,0.02507023,8544.385742,0,0.904600024
11/22/2023,market1,ABI,brand16,sub_brand5,LATA,NO RETORNABLE,296,4311765.5,6.352499962,0.12347351,6787.509277,6.604199886,0.131099999
11/22/2023,market1,ABI,brand1,sub_brand1,LATA,NO RETORNABLE,355,85077856,112.2027969,0.027227281,7582.507813,104.4850998,0.065200001
11/22/2023,market1,manufacturer22,brand46,sub_brand3,LATA,NO RETORNABLE,330,8398816,4.571100235,0.00707109,18373.54883,0,0.270999998
11/22/2023,market1,ABI,brand3,sub_brand12,BOTELLA,NO RETORNABLE,320,30410854,38.92589951,0.037341829,7812.5,5.264100075,0.021
11/22/2023,market1,ABI,brand15,sub_brand3,BOTELLA,RETORNABLE,300,72145816,72.14579773,0.070574351,10000,12.17870045,0.087700002
11/22/2023,market1,manufacturer10,brand33,sub_brand3,BOTELLA,RETORNABLE,750,3262649088,7031.072754,1.464710116,4640.329102,2098.092285,3.346400023
11/22/2023,market1,ABI,brand3,sub_brand3,LATA,NO RETORNABLE,296,798481.25,0.94630003,0.00030712,8437.492188,0,0.0003
11/22/2023,market1,ABI,brand3,sub_brand3,LATA,NO RETORNABLE,330,10340089856,20579.48633,3.773207903,5024.464355,3692.604248,9.314399719
11/22/2023,market1,manufacturer16,brand31,sub_brand2,BOTELLA,NO RETORNABLE,500,55510556,15.66989994,0.056786928,35424.87109,2.473799944,1.805099964
11/22/2023,market1,ABI,brand25,sub_brand2,LATA,NO RETORNABLE,250,5196881.5,3.516700029,0.039440081,14777.82324,1.056100011,0.0405
11/22/2023,market1,manufacturer11,brand19,sub_brand3,LATA,NO RETORNABLE,500,1456387,0.697099984,0.00707109,20890.73242,0,0.261700004
11/22/2023,market1,manufacturer10,brand28,sub_brand2,BOTELLA,NO RETORNABLE,,36654416,14.46100044,0.03089085,25347.01758,3.796099901,1.210999966
11/22/2023,market1,manufacturer45,brand79,sub_brand2,LATA,NO RETORNABLE,500,849125.9375,0.342099994,0.00407123,24818.1582,0,0.206900001
11/22/2023,market1,manufacturer3,brand52,sub_brand2,LATA,NO RETORNABLE,500,166298.1563,0.068599999,0.082729749,24230.41211,1.978099942,0.0078
11/22/2023,market1,manufacturer10,brand20,sub_brand3,LATA,NO RETORNABLE,269,8772244480,8041.669434,14.85501957,10908.4873,8138.796387,26.85840034
11/22/2023,market1,manufacturer19,brand39,sub_brand2,BOTELLA,NO RETORNABLE,330,46795856,12.71850014,0.028208749,36793.42969,5.972099781,0.022299999
11/22/2023,market1,manufacturer10,brand57,sub_brand25,LATA,NO RETORNABLE,269,548345280,625.0357056,1.818697214,8773.023438,676.6040039,2.369800091
11/22/2023,market1,ABI,brand16,sub_brand3,BOTELLA,RETORNABLE,1000,51092905984,90760.33594,13.21202278,5629.430664,34734.01563,26.36529922
11/22/2023,market1,ABI,brand45,sub_brand2,BOTELLA,RETORNABLE,250,3761307904,3291.227783,5.049856663,11428.28125,2863.544922,13.03899956
11/22/2023,market1,manufacturer3,brand11,sub_brand2,LATA,NO RETORNABLE,500,28373162,12.3118,0.133795917,23045.43555,3.197799921,1.142699957
11/22/2023,market1,ABI,brand16,sub_brand3,LATA,NO RETORNABLE,330,67886280704,77991.34375,29.66595268,8704.335938,49935.17188,51.7784996
11/22/2023,market1,manufacturer22,brand46,sub_brand37,LATA,NO RETORNABLE,500,25023602,11.88860035,0.03021284,21048.40625,0,1.569599986
11/22/2023,market1,ABI,brand16,sub_brand5,LATA,NO RETORNABLE,269,4306585600,6411.231445,2.592426538,6717.251953,2262.843018,7.873000145
11/22/2023,market1,ABI,brand61,sub_brand3,LATA,NO RETORNABLE,355,3403595.5,4.983300209,0.249371305,6829.976074,29.6826992,0.054200001
11/22/2023,market1,manufacturer5,brand6,sub_brand2,BOTELLA,NO RETORNABLE,500,3973763,1.101400018,0.0104995,36078.34766,0,0.408399999
11/22/2023,market1,manufacturer22,brand46,sub_brand37,BOTELLA,NO RETORNABLE,330,18871176,7.402800083,0.117229126,25491.79492,5.454599857,0.893000007
11/22/2023,market1,manufacturer42,brand75,sub_brand2,BOTELLA,NO RETORNABLE,330,21039132,3.201900005,0.092272341,65707.73438,11.88710022,0.404000014
11/22/2023,market1,manufacturer10,brand57,sub_brand25,LATA,NO RETORNABLE,330,955775168,1198.051147,1.110728979,7977.749512,815.699585,6.313799858
11/22/2023,market1,manufacturer44,brand78,sub_brand2,BOTELLA,NO RETORNABLE,750,68309.41406,0.0096,0.00021428,70830.99219,0,0.0103
11/22/2023,market1,manufacturer23,brand47,sub_brand2,BOTELLA,NO RETORNABLE,330,91353080,31.66500092,0.170874715,28849.90039,32.59999847,0.981999993
11/22/2023,market1,ABI,brand12,sub_brand3,BOTELLA,RETORNABLE,1000,78277828608,138765.8594,15.08315086,5641.000488,58119.76172,28.3491993
11/22/2023,market1,ABI,brand1,sub_brand32,LATA,NO RETORNABLE,330,1693115392,1732.641724,1.814035058,9771.87207,1733.355347,7.039599895
11/22/2023,market1,ABI,brand12,sub_brand3,BOTELLA,NO RETORNABLE,330,430163008,783.0734253,0.0185128,5493.265625,537.4674072,0.043400001
11/22/2023,market1,manufacturer22,brand46,sub_brand2,LATA,NO RETORNABLE,330,7183500.5,2.651000023,0.030533399,27097.78516,0.096600004,1.093899965
11/22/2023,market1,manufacturer34,brand64,sub_brand2,BOTELLA,NO RETORNABLE,750,5349939,0.698599994,0.00428551,76583.82031,0,0.184
11/22/2023,market1,manufacturer39,brand70,sub_brand3,LATA,NO RETORNABLE,330,45335512,46.11439896,0.122188412,9831.100586,87.93229675,0.170000002
11/22/2023,market1,manufacturer16,brand31,sub_brand2,LATA,NO RETORNABLE,500,9723360,3.637900114,0.017999141,26728.23438,0,0.689100027
11/22/2023,market1,manufacturer10,brand22,sub_brand18,BOTELLA,NO RETORNABLE,330,295656256,150.5998993,1.16721046,19631.90039,135.8569031,4.199299812
11/22/2023,market1,manufacturer48,brand94,sub_brand2,BOTELLA,NO RETORNABLE,330,140982.2031,0.058200002,0.00059065,24242.49023,0.0051,0.0005
11/22/2023,market1,ABI,brand3,sub_brand12,LATA,NO RETORNABLE,269,216632832,222.4187927,0.092759497,9739.863281,14.09809971,0.272000015
11/22/2023,market1,manufacturer3,brand11,sub_brand2,BOTELLA,NO RETORNABLE,330,3402239.75,1.296900034,0.01325673,26233.55078,0.376199991,0.517199993
11/22/2023,market1,ABI,brand45,sub_brand2,LATA,NO RETORNABLE,355,379858496,407.2179871,1.467081666,9328.136719,748.6555786,2.73119998
11/22/2023,market1,manufacturer8,brand38,sub_brand2,LATA,NO RETORNABLE,330,5124575,1.490200043,0.01007095,34388.94141,0,0.330599993
11/22/2023,market1,manufacturer22,brand46,sub_brand2,LATA,NO RETORNABLE,,61884948,36.0807991,0.174938947,17151.76367,48.57500076,1.100399971
11/22/2023,market1,manufacturer10,brand14,sub_brand3,LATA,NO RETORNABLE,269,1147621632,1668.228394,1.582544088,6879.283691,450.8196106,6.191599846
11/22/2023,market1,ABI,brand3,sub_brand12,LATA,NO RETORNABLE,330,26181122048,32196.5957,15.28594971,8131.643066,24146.35742,32.67480087
11/22/2023,market1,ABI,brand7,sub_brand22,BOTELLA,NO RETORNABLE,330,98396984,69.2059021,0.283966333,14218.00293,20.57489967,2.762799978
11/22/2023,market1,manufacturer10,brand14,sub_brand3,BOTELLA,NO RETORNABLE,250,1027415488,1118.33606,1.400869131,9187.001953,571.7199097,2.303900003
11/22/2023,market1,ABI,brand7,sub_brand29,BOTELLA,NO RETORNABLE,330,172506240,154.1703033,0.31679979,11189.32617,36.60599899,4.079599857
11/22/2023,market1,manufacturer31,brand69,sub_brand2,BOTELLA,NO RETORNABLE,330,16575,0.0198,0.00021428,8371.211914,0,0.0006
11/22/2023,market1,manufacturer26,brand53,sub_brand2,BOTELLA,NO RETORNABLE,250,53218244,10.74530029,0.118805349,49526.85156,8.524200439,1.170099974
11/22/2023,market1,ABI,brand16,sub_brand6,BOTELLA,RETORNABLE,330,1636376.5,2.454600096,0.019997859,6666.658203,7.029600143,0.033500001
11/22/2023,market1,manufacturer22,brand46,sub_brand2,BOTELLA,NO RETORNABLE,500,4793835.5,1.549299955,0.00535689,30942.30664,0,0.246900007
11/22/2023,market1,manufacturer43,brand76,sub_brand2,BOTELLA,NO RETORNABLE,330,2079126.75,1.031900048,0.01139089,20148.1582,0.117200002,0.065099999
11/22/2023,market1,ABI,brand1,sub_brand10,BOTELLA,RETORNABLE,330,162372960,157.8964996,0.834267735,10283.50293,150.8090057,1.056100011
11/22/2023,market1,manufacturer17,brand34,sub_brand3,BOTELLA,RETORNABLE,330,3709708.75,1.020200014,0.00964497,36363.63281,1.768300056,0.0032
11/22/2023,market1,manufacturer10,brand33,sub_brand3,BOTELLA,RETORNABLE,330,13140373504,23390.51953,5.835586548,5617.820313,6838.499023,13.35910034
11/22/2023,market1,manufacturer10,brand14,sub_brand5,LATA,NO RETORNABLE,,142965.7188,0.169400007,0.017294841,8438.836914,7.850699902,0.0038
11/22/2023,market1,manufacturer10,brand28,sub_brand2,BOTELLA,NO RETORNABLE,330,3028655.5,1.15170002,0.00749964,26297.53516,0,0.563499987
11/22/2023,market1,manufacturer4,brand5,sub_brand2,LATA,NO RETORNABLE,330,52450648,133.4591064,0.439243108,3930.090088,13.58619976,1.082499981
11/22/2023,market1,manufacturer10,brand20,sub_brand3,BOTELLA,NO RETORNABLE,650,162377.25,0.128999993,0.00453454,12583.0918,0,0.0069
11/22/2023,market1,manufacturer25,brand49,sub_brand2,BOTELLA,NO RETORNABLE,330,977585.875,0.380299985,0.00209058,25707.13867,0.061299998,0.026799999
11/22/2023,market1,ABI,brand1,sub_brand10,LATA,NO RETORNABLE,330,20950716,21.47240067,0.329533368,9757.057617,119.4845963,0.684499979
11/22/2023,market1,ABI,brand16,sub_brand5,BOTELLA,RETORNABLE,1000,31559118848,55831.16797,10.74220753,5652.598633,28204.75781,20.64839935
11/22/2023,market1,ABI,brand7,sub_brand15,BARRIL,NO RETORNABLE,,2379606.5,3.275099993,0.00149993,7265.723633,0,0.066200003
11/22/2023,market1,ABI,brand51,sub_brand3,BOTELLA,RETORNABLE,330,14953861,14.23690033,0.089011863,10503.60645,96.40280151,0.148399994
11/22/2023,market1,manufacturer10,brand14,sub_brand5,BOTELLA,NO RETORNABLE,250,592308224,709.4251709,0.975406766,8349.128906,365.3652039,2.135699987
11/22/2023,market1,manufacturer14,brand27,sub_brand2,BOTELLA,NO RETORNABLE,330,68265232,24.00760078,0.120862953,28434.80469,1.092100024,1.843099952
11/22/2023,market1,manufacturer16,brand31,sub_brand2,LATA,NO RETORNABLE,500,64414020,20.56469917,0.050019082,31322.60742,0.800499976,1.656900048
11/22/2023,market1,manufacturer10,brand22,sub_brand2,BOTELLA,NO RETORNABLE,330,8438185,7.654799938,0.111338891,11023.39551,2.477799892,0.053100001
11/22/2023,market1,manufacturer7,brand9,sub_brand2,BOTELLA,NO RETORNABLE,330,302800.8125,0.2315,0.00385696,13081.58789,0,0.0087
11/22/2023,market1,manufacturer10,brand14,sub_brand3,LATA,NO RETORNABLE,330,6025190912,7957.51123,9.497249603,7571.702637,7079.844727,17.09880066
11/22/2023,market1,manufacturer24,brand48,sub_brand2,BOTELLA,NO RETORNABLE,750,1039728.25,0.139300004,0.00149993,74647.00781,0,0.0902
11/22/2023,market1,manufacturer10,brand20,sub_brand3,BOTELLA,RETORNABLE,330,126569016,96.70690155,0.428467155,13087.90039,121.1037979,0.906300008
11/22/2023,market1,ABI,brand16,sub_brand3,BOTELLA,RETORNABLE,330,4.01E+11,478641.375,39.85276413,8379.449219,176024.0625,76.71009827
11/22/2023,market1,manufacturer10,brand14,sub_brand5,BOTELLA,NO RETORNABLE,300,3093193216,3500.559326,0.846328497,8836.283203,1046.732056,2.137900114
11/22/2023,market1,ABI,brand16,sub_brand6,LATA,NO RETORNABLE,330,34984.12109,0.0372,0.00042855,9393.979492,0,0.001
11/22/2023,market1,ABI,brand16,sub_brand3,LATA,NO RETORNABLE,269,15913751,21.49570084,0.048236761,7403.214355,33.88959885,0.079499997
11/22/2023,market1,ABI,brand16,sub_brand5,BOTELLA,RETORNABLE,250,363568256,235.3838043,0.109236874,15445.76367,272.4242859,0.161699995
11/22/2023,market1,ABI,brand7,sub_brand28,BOTELLA,NO RETORNABLE,330,3814748.5,2.800299883,0.051549088,13622.65723,3.591200113,0.201100007
11/22/2023,market1,manufacturer10,brand22,sub_brand7,BOTELLA,NO RETORNABLE,330,367272160,181.7776031,1.094110012,20204.48047,136.4351044,3.960200071
11/22/2023,market1,ABI,brand7,sub_brand38,BOTELLA,NO RETORNABLE,330,5520875.5,4.170300007,0.00914097,13238.54492,0,0.221100003
11/22/2023,market1,manufacturer10,brand14,sub_brand3,LATA,NO RETORNABLE,473,9601044480,13906.04102,8.225000381,6904.225586,9828.234375,12.03289986
11/22/2023,market1,manufacturer32,brand62,sub_brand2,BOTELLA,NO RETORNABLE,330,13002670,2.974900007,0.114822067,43708.34766,9.762399673,0.633700013
11/22/2023,market1,manufacturer5,brand6,sub_brand2,LATA,NO RETORNABLE,500,5414991.5,1.699300051,0.01199943,31866.27539,0,0.443599999
11/22/2023,market1,manufacturer18,brand37,sub_brand2,BOTELLA,NO RETORNABLE,330,290673504,75.74310303,0.109682292,38376.21484,70.04750061,0.1373
11/22/2023,market1,manufacturer9,brand23,sub_brand2,BOTELLA,NO RETORNABLE,330,14882119,3.10010004,0.035424922,48005.22266,1.961799979,0.785899997
11/22/2023,market1,ABI,brand12,sub_brand16,BOTELLA,RETORNABLE,330,69840904,94.37760162,0.637131035,7400.156738,278.1066895,0.784099996
11/22/2023,market1,manufacturer44,brand78,sub_brand2,BOTELLA,NO RETORNABLE,330,5389656,0.904200017,0.01355796,59607.16797,0.462300003,0.45539999
11/22/2023,market1,ABI,brand26,sub_brand9,BOTELLA,RETORNABLE,330,508696480,321.8634033,1.000637531,15804.73047,612.8278198,1.434800029
11/22/2023,market1,manufacturer10,brand33,sub_brand3,LATA,NO RETORNABLE,355,32479176,55.33670044,0.318647683,5869.374512,69.38269806,0.244000003
11/22/2023,market1,ABI,brand42,sub_brand5,LATA,NO RETORNABLE,330,94998216,147.3128967,0.29695192,6448.737305,234.3486938,0.903599977
11/22/2023,market1,ABI,brand26,sub_brand9,BOTELLA,NO RETORNABLE,355,29604691968,19528.38086,19.74960327,15159.8291,15702.17773,44.47180176
11/22/2023,market1,ABI,brand61,sub_brand3,LATA,NO RETORNABLE,330,1318988416,1763.557983,1.868976831,7479.132813,972.4927979,6.206699848
11/22/2023,market1,ABI,brand7,sub_brand11,BOTELLA,NO RETORNABLE,330,28078474,18.99440002,0.086648658,14782.49219,2.43569994,1.10529995
11/22/2023,market1,ABI,brand58,sub_brand3,LATA,NO RETORNABLE,330,5159405056,10746.74219,0.728302598,4800.901367,526.373291,1.845600009
