year_month,sku,reference_volume,reference_price
2024-08,HE150KEN CTE LATA NO RETORNABLE 269.0,164.0988007,11512.65234
2024-09,HE150KEN CTE LATA NO RETORNABLE 269.0,80.38529968,11769.70703
2024-10,HE150KEN CTE LATA NO RETORNABLE 269.0,45.75910187,10259.01758
2024-11,HE150KEN CTE LATA NO RETORNABLE 269.0,31.19899272,10686.44629
2024-12,HE150KEN CTE LATA NO RETORNABLE 269.0,16.51439326,11152.41699
2025-01,HE150KEN CTE LATA NO RETORNABLE 269.0,0.167312003,11152.4248
2025-02,HE150KEN CTE LATA NO RETORNABLE 269.0,0.096358,11152.39844
2025-05,HE150KEN CTE LATA NO RETORNABLE 269.0,0.021051,11152.20898
2024-11,HEINEKEN CTE BARRIL NO RETORNABLE 5000.0,15.02532348,14859.7666
2024-01,HEINEKEN CTE BARRIL NO RETORNABLE null.0,0.600499988,13033.74609
2024-02,HEINEKEN CTE BARRIL NO RETORNABLE null.0,0.1175,12237.5166
2024-03,HEINEKEN CTE BARRIL NO RETORNABLE null.0,0.414700001,12812.70313
2024-04,HEINEKEN CTE BARRIL NO RETORNABLE null.0,0.379999995,12750.05664
2024-05,HEINEKEN CTE BARRIL NO RETORNABLE null.0,0.856599987,11501.41406
2024-06,HEINEKEN CTE BARRIL NO RETORNABLE null.0,0.567799985,11885.8584
2024-07,HEINEKEN CTE BARRIL NO RETORNABLE null.0,0.079999998,13637.5
2024-08,HEINEKEN CTE BARRIL NO RETORNABLE null.0,0.0166,11172.25195
2024-09,HEINEKEN CTE BARRIL NO RETORNABLE null.0,0.232999995,13039.64941
2024-10,HEINEKEN CTE BARRIL NO RETORNABLE null.0,0.079999998,6749.875
2024-12,HEINEKEN CTE BARRIL NO RETORNABLE null.0,0.514295998,11835.5918
2025-01,HEINEKEN CTE BARRIL NO RETORNABLE null.0,0.525704014,15749.875
2024-01,HEINEKEN CTE BOTELLA NO RETORNABLE 250.0,10570.99121,12584.33008
2024-02,HEINEKEN CTE BOTELLA NO RETORNABLE 250.0,9407.1875,12773.25098
2024-03,HEINEKEN CTE BOTELLA NO RETORNABLE 250.0,9400.81543,12987.42676
2024-04,HEINEKEN CTE BOTELLA NO RETORNABLE 250.0,8598.926758,12829.74316
2024-05,HEINEKEN CTE BOTELLA NO RETORNABLE 250.0,8117.961426,12737.89063
2024-06,HEINEKEN CTE BOTELLA NO RETORNABLE 250.0,7959.453613,12681.66895
2024-07,HEINEKEN CTE BOTELLA NO RETORNABLE 250.0,6904.314453,13044.75195
2024-08,HEINEKEN CTE BOTELLA NO RETORNABLE 250.0,6022.464844,13032.46875
2024-09,HEINEKEN CTE BOTELLA NO RETORNABLE 250.0,5882.581543,12878.2373
2024-10,HEINEKEN CTE BOTELLA NO RETORNABLE 250.0,5396.532715,13068.01074
2024-11,HEINEKEN CTE BOTELLA NO RETORNABLE 250.0,3950.047954,13573.98828
2024-12,HEINEKEN CTE BOTELLA NO RETORNABLE 250.0,5407.221473,13147.19727
2025-01,HEINEKEN CTE BOTELLA NO RETORNABLE 250.0,3592.307263,13355.40527
2025-02,HEINEKEN CTE BOTELLA NO RETORNABLE 250.0,3547.078256,13450.16699
2025-03,HEINEKEN CTE BOTELLA NO RETORNABLE 250.0,3533.364051,13366.74121
2025-04,HEINEKEN CTE BOTELLA NO RETORNABLE 250.0,2903.97504,13266.08691
2025-05,HEINEKEN CTE BOTELLA NO RETORNABLE 250.0,3616.063081,13514
2025-06,HEINEKEN CTE BOTELLA NO RETORNABLE 250.0,3401.961121,13508.72656
2025-07,HEINEKEN CTE BOTELLA NO RETORNABLE 250.0,3555.292055,13659.67871
2025-08,HEINEKEN CTE BOTELLA NO RETORNABLE 250.0,3905.133108,13556.53613
2024-01,HEINEKEN CTE BOTELLA NO RETORNABLE 330.0,1763.447754,12561.36328
2024-02,HEINEKEN CTE BOTELLA NO RETORNABLE 330.0,1414.442261,13101.47852
2024-03,HEINEKEN CTE BOTELLA NO RETORNABLE 330.0,1669.018677,13751.21484
2024-04,HEINEKEN CTE BOTELLA NO RETORNABLE 330.0,1526.494141,13761.25391
2024-05,HEINEKEN CTE BOTELLA NO RETORNABLE 330.0,1594.901855,13088.16309
2024-06,HEINEKEN CTE BOTELLA NO RETORNABLE 330.0,1814.455566,12982.51563
2024-07,HEINEKEN CTE BOTELLA NO RETORNABLE 330.0,1830.92749,13352.9834
2024-08,HEINEKEN CTE BOTELLA NO RETORNABLE 330.0,1496.605347,14327.72852
2024-09,HEINEKEN CTE BOTELLA NO RETORNABLE 330.0,1593.672241,13348.08398
2024-10,HEINEKEN CTE BOTELLA NO RETORNABLE 330.0,1617.266846,13334.91406
2024-11,HEINEKEN CTE BOTELLA NO RETORNABLE 330.0,1432.897328,13351.66211
2024-12,HEINEKEN CTE BOTELLA NO RETORNABLE 330.0,2053.005825,12732.87891
2025-01,HEINEKEN CTE BOTELLA NO RETORNABLE 330.0,1404.333649,13970.77637
2025-02,HEINEKEN CTE BOTELLA NO RETORNABLE 330.0,1178.828357,13852.51563
2025-03,HEINEKEN CTE BOTELLA NO RETORNABLE 330.0,1060.446955,13976.90625
2025-04,HEINEKEN CTE BOTELLA NO RETORNABLE 330.0,1039.209753,13956.16895
2025-05,HEINEKEN CTE BOTELLA NO RETORNABLE 330.0,1079.502607,14694.125
2025-06,HEINEKEN CTE BOTELLA NO RETORNABLE 330.0,1070.432752,14562.83691
2025-07,HEINEKEN CTE BOTELLA NO RETORNABLE 330.0,983.2090259,15270.56055
2025-08,HEINEKEN CTE BOTELLA NO RETORNABLE 330.0,1043.868776,15137.59863
2024-01,HEINEKEN CTE BOTELLA NO RETORNABLE 650.0,7.749000072,11501.19629
2025-05,HEINEKEN CTE BOTELLA NO RETORNABLE 650.0,8.10373282,9230.769531
2024-05,HEINEKEN CTE BOTELLA RETORNABLE 250.0,55.14730072,11958.45508
2024-06,HEINEKEN CTE BOTELLA RETORNABLE 250.0,446.4942932,12646.57422
2024-07,HEINEKEN CTE BOTELLA RETORNABLE 250.0,500.4595947,12399.96484
2024-08,HEINEKEN CTE BOTELLA RETORNABLE 250.0,724.3640137,12364.86914
2024-09,HEINEKEN CTE BOTELLA RETORNABLE 250.0,695.128418,12264.56543
2024-10,HEINEKEN CTE BOTELLA RETORNABLE 250.0,1228.816406,12467.94434
2024-11,HEINEKEN CTE BOTELLA RETORNABLE 250.0,1947.395109,12995.27832
2024-12,HEINEKEN CTE BOTELLA RETORNABLE 250.0,2477.391631,13034.16406
2025-01,HEINEKEN CTE BOTELLA RETORNABLE 250.0,4325.928009,13399.88672
2025-02,HEINEKEN CTE BOTELLA RETORNABLE 250.0,3684.901051,13484.9707
2025-03,HEINEKEN CTE BOTELLA RETORNABLE 250.0,4069.60822,13589.47363
2025-04,HEINEKEN CTE BOTELLA RETORNABLE 250.0,3778.560544,13815.01563
2025-05,HEINEKEN CTE BOTELLA RETORNABLE 250.0,3288.659568,13700.81641
2025-06,HEINEKEN CTE BOTELLA RETORNABLE 250.0,2855.946104,13749.57129
2025-07,HEINEKEN CTE BOTELLA RETORNABLE 250.0,2573.02279,14208.34277
2025-08,HEINEKEN CTE BOTELLA RETORNABLE 250.0,2760.990286,14362.82715
2024-01,HEINEKEN CTE BOTELLA RETORNABLE 330.0,36.86610031,15076.12695
2024-02,HEINEKEN CTE BOTELLA RETORNABLE 330.0,55.63840103,14302.08301
2024-03,HEINEKEN CTE BOTELLA RETORNABLE 330.0,41.1733017,14975.58496
2024-04,HEINEKEN CTE BOTELLA RETORNABLE 330.0,47.30879974,15290.45117
2024-05,HEINEKEN CTE BOTELLA RETORNABLE 330.0,73.61329651,11068.76758
2024-06,HEINEKEN CTE BOTELLA RETORNABLE 330.0,19.7621994,13527.12988
2024-07,HEINEKEN CTE BOTELLA RETORNABLE 330.0,40.03269958,11894.15234
2024-08,HEINEKEN CTE BOTELLA RETORNABLE 330.0,51.69509888,13217.09766
2024-09,HEINEKEN CTE BOTELLA RETORNABLE 330.0,33.11190033,12563.56348
2024-10,HEINEKEN CTE BOTELLA RETORNABLE 330.0,41.56480026,9273.864258
2024-11,HEINEKEN CTE BOTELLA RETORNABLE 330.0,66.50401177,10194.55371
2024-12,HEINEKEN CTE BOTELLA RETORNABLE 330.0,45.64133627,9052.492188
2025-01,HEINEKEN CTE BOTELLA RETORNABLE 330.0,0.059409,18181.85156
2025-02,HEINEKEN CTE BOTELLA RETORNABLE 330.0,0.095055003,18181.73633
2025-03,HEINEKEN CTE BOTELLA RETORNABLE 330.0,3.197147975,12121.21094
2025-04,HEINEKEN CTE BOTELLA RETORNABLE 330.0,4.297985328,12032.94824
2025-05,HEINEKEN CTE BOTELLA RETORNABLE 330.0,10.04385269,11848.03418
2025-06,HEINEKEN CTE BOTELLA RETORNABLE 330.0,0.161771997,12121.29688
2024-01,HEINEKEN CTE LATA NO RETORNABLE 250.0,0.369800001,10504.54297
2024-02,HEINEKEN CTE LATA NO RETORNABLE 250.0,9.076499939,10082.68262
2024-03,HEINEKEN CTE LATA NO RETORNABLE 250.0,0.076499999,11600.37988
2024-05,HEINEKEN CTE LATA NO RETORNABLE 250.0,5.948200226,12454.5957
2024-06,HEINEKEN CTE LATA NO RETORNABLE 250.0,2.819499969,10324.35938
2025-01,HEINEKEN CTE LATA NO RETORNABLE 250.0,0.434025,9600.098633
2025-02,HEINEKEN CTE LATA NO RETORNABLE 250.0,0.708940004,10068.14746
2025-06,HEINEKEN CTE LATA NO RETORNABLE 250.0,0.215838006,11659.66602
2025-07,HEINEKEN CTE LATA NO RETORNABLE 250.0,0.026208001,9599.944336
2024-01,HEINEKEN CTE LATA NO RETORNABLE 269.0,9742.951172,10714.79785
2024-02,HEINEKEN CTE LATA NO RETORNABLE 269.0,5676.049805,11090.69141
2024-03,HEINEKEN CTE LATA NO RETORNABLE 269.0,6032.38916,10843.83984
2024-04,HEINEKEN CTE LATA NO RETORNABLE 269.0,5416.053711,10894.98145
2024-05,HEINEKEN CTE LATA NO RETORNABLE 269.0,5133.212402,10634.73438
2024-06,HEINEKEN CTE LATA NO RETORNABLE 269.0,3424.289795,11086.83789
2024-07,HEINEKEN CTE LATA NO RETORNABLE 269.0,2917.771729,11393.86133
2024-08,HEINEKEN CTE LATA NO RETORNABLE 269.0,1556.553345,11591.65918
2024-09,HEINEKEN CTE LATA NO RETORNABLE 269.0,1111.453247,11956.21094
2024-10,HEINEKEN CTE LATA NO RETORNABLE 269.0,950.6885986,11894.54297
2024-11,HEINEKEN CTE LATA NO RETORNABLE 269.0,500.0225554,12159.58203
2024-12,HEINEKEN CTE LATA NO RETORNABLE 269.0,483.2978166,11887.33398
2025-01,HEINEKEN CTE LATA NO RETORNABLE 269.0,276.0421632,11894.18066
2025-02,HEINEKEN CTE LATA NO RETORNABLE 269.0,241.9187565,11978.37109
2025-03,HEINEKEN CTE LATA NO RETORNABLE 269.0,171.1329171,12695.78125
2025-04,HEINEKEN CTE LATA NO RETORNABLE 269.0,140.7851034,11287.45898
2025-05,HEINEKEN CTE LATA NO RETORNABLE 269.0,150.1337613,12171.66016
2025-06,HEINEKEN CTE LATA NO RETORNABLE 269.0,310.623282,13253.98242
2025-07,HEINEKEN CTE LATA NO RETORNABLE 269.0,496.2593402,13819.84766
2025-08,HEINEKEN CTE LATA NO RETORNABLE 269.0,768.9528805,12021.42383
2024-03,HEINEKEN CTE LATA NO RETORNABLE 310.0,328.1593933,12964.83301
2024-04,HEINEKEN CTE LATA NO RETORNABLE 310.0,1318.156616,11044.14453
2024-05,HEINEKEN CTE LATA NO RETORNABLE 310.0,2572.806152,10704.0957
2024-06,HEINEKEN CTE LATA NO RETORNABLE 310.0,4262.684082,10309.89844
2024-07,HEINEKEN CTE LATA NO RETORNABLE 310.0,5714.847656,10235.71582
2024-08,HEINEKEN CTE LATA NO RETORNABLE 310.0,5979.651855,10204.02539
2024-09,HEINEKEN CTE LATA NO RETORNABLE 310.0,6381.102051,10067.0625
2024-10,HEINEKEN CTE LATA NO RETORNABLE 310.0,6712.123535,10020.71777
2024-11,HEINEKEN CTE LATA NO RETORNABLE 310.0,8058.978021,9551.398438
2024-12,HEINEKEN CTE LATA NO RETORNABLE 310.0,14351.22516,8847.94043
2025-01,HEINEKEN CTE LATA NO RETORNABLE 310.0,12694.80427,9981.477539
2025-02,HEINEKEN CTE LATA NO RETORNABLE 310.0,8227.15618,10321.74023
2025-03,HEINEKEN CTE LATA NO RETORNABLE 310.0,8736.956878,10167.85449
2025-04,HEINEKEN CTE LATA NO RETORNABLE 310.0,7844.74166,10132.60156
2025-05,HEINEKEN CTE LATA NO RETORNABLE 310.0,7513.869203,10309.9209
2025-06,HEINEKEN CTE LATA NO RETORNABLE 310.0,7075.106502,10238.62793
2025-07,HEINEKEN CTE LATA NO RETORNABLE 310.0,7132.40415,10678.33008
2025-08,HEINEKEN CTE LATA NO RETORNABLE 310.0,6358.435531,10667.97461
2024-01,HEINEKEN CTE LATA NO RETORNABLE 330.0,2628.362305,9519.990234
2024-02,HEINEKEN CTE LATA NO RETORNABLE 330.0,1564.19165,10800.90918
2024-03,HEINEKEN CTE LATA NO RETORNABLE 330.0,1919.107178,10360.13477
2024-04,HEINEKEN CTE LATA NO RETORNABLE 330.0,1531.792969,10163.41895
2024-05,HEINEKEN CTE LATA NO RETORNABLE 330.0,750.201416,9725.618164
2024-06,HEINEKEN CTE LATA NO RETORNABLE 330.0,306.4595947,10245.14746
2024-07,HEINEKEN CTE LATA NO RETORNABLE 330.0,166.1325989,10377.28125
2024-08,HEINEKEN CTE LATA NO RETORNABLE 330.0,115.2368011,10991.5459
2024-09,HEINEKEN CTE LATA NO RETORNABLE 330.0,51.86709976,11075.49414
2024-10,HEINEKEN CTE LATA NO RETORNABLE 330.0,46.16009903,11658.94238
2024-11,HEINEKEN CTE LATA NO RETORNABLE 330.0,33.71256537,11146.58691
2024-12,HEINEKEN CTE LATA NO RETORNABLE 330.0,25.63063408,10925.24902
2025-01,HEINEKEN CTE LATA NO RETORNABLE 330.0,20.16511368,11007.90918
2025-02,HEINEKEN CTE LATA NO RETORNABLE 330.0,15.21086953,12404.57422
2025-03,HEINEKEN CTE LATA NO RETORNABLE 330.0,6.382891821,11145.40039
2025-04,HEINEKEN CTE LATA NO RETORNABLE 330.0,14.23335673,11195.47363
2025-05,HEINEKEN CTE LATA NO RETORNABLE 330.0,16.35079394,10820.67578
2025-06,HEINEKEN CTE LATA NO RETORNABLE 330.0,3.998038942,11769.71777
2025-07,HEINEKEN CTE LATA NO RETORNABLE 330.0,2.551676197,9669.858398
2025-08,HEINEKEN CTE LATA NO RETORNABLE 330.0,4.27930324,10339.7627
2024-01,HEINEKEN CTE LATA NO RETORNABLE 473.0,935.2064209,8923.075195
2024-02,HEINEKEN CTE LATA NO RETORNABLE 473.0,1096.572144,8904.967773
2024-03,HEINEKEN CTE LATA NO RETORNABLE 473.0,1172.073975,8958.888672
2024-04,HEINEKEN CTE LATA NO RETORNABLE 473.0,640.2954712,8814.198242
2024-05,HEINEKEN CTE LATA NO RETORNABLE 473.0,178.0953064,8847.998047
2024-06,HEINEKEN CTE LATA NO RETORNABLE 473.0,851.7315063,8924.043945
2024-07,HEINEKEN CTE LATA NO RETORNABLE 473.0,1615.844604,8780.056641
2024-08,HEINEKEN CTE LATA NO RETORNABLE 473.0,1451.196655,8984.722656
2024-09,HEINEKEN CTE LATA NO RETORNABLE 473.0,1884.705688,8900.495117
2024-10,HEINEKEN CTE LATA NO RETORNABLE 473.0,2191.418457,8277.175781
2024-11,HEINEKEN CTE LATA NO RETORNABLE 473.0,2415.039856,7750.12793
2024-12,HEINEKEN CTE LATA NO RETORNABLE 473.0,2833.637246,7924.219727
2025-01,HEINEKEN CTE LATA NO RETORNABLE 473.0,2704.137648,9000.993164
2025-02,HEINEKEN CTE LATA NO RETORNABLE 473.0,1725.076918,9058.924805
2025-03,HEINEKEN CTE LATA NO RETORNABLE 473.0,2316.644698,9261.49707
2025-04,HEINEKEN CTE LATA NO RETORNABLE 473.0,1995.248319,9228.160156
2025-05,HEINEKEN CTE LATA NO RETORNABLE 473.0,2487.134678,9068.883789
2025-06,HEINEKEN CTE LATA NO RETORNABLE 473.0,2784.989971,9145.032227
2025-07,HEINEKEN CTE LATA NO RETORNABLE 473.0,3186.373591,9188.657227
2025-08,HEINEKEN CTE LATA NO RETORNABLE 473.0,3696.916938,9243.124023
2024-01,HEINEKEN HEINEKEN 0.0 BOTELLA NO RETORNABLE 330.0,159.8937988,15104.23438
2024-02,HEINEKEN HEINEKEN 0.0 BOTELLA NO RETORNABLE 330.0,60.89120102,18178.22656
2024-03,HEINEKEN HEINEKEN 0.0 BOTELLA NO RETORNABLE 330.0,31.65620041,16282.07617
2024-04,HEINEKEN HEINEKEN 0.0 BOTELLA NO RETORNABLE 330.0,57.01269913,11406.8623
2024-05,HEINEKEN HEINEKEN 0.0 BOTELLA NO RETORNABLE 330.0,48.67470169,12243.47949
2024-06,HEINEKEN HEINEKEN 0.0 BOTELLA NO RETORNABLE 330.0,27.88369942,24100.41602
2024-07,HEINEKEN HEINEKEN 0.0 BOTELLA NO RETORNABLE 330.0,19.77770042,29687.4043
2024-08,HEINEKEN HEINEKEN 0.0 BOTELLA NO RETORNABLE 330.0,17.61490059,19644.41211
2024-09,HEINEKEN HEINEKEN 0.0 BOTELLA NO RETORNABLE 330.0,15.50080013,21395.92773
2024-10,HEINEKEN HEINEKEN 0.0 BOTELLA NO RETORNABLE 330.0,18.47590065,12995.75293
2024-11,HEINEKEN HEINEKEN 0.0 BOTELLA NO RETORNABLE 330.0,4.565290351,22046.00195
2024-12,HEINEKEN HEINEKEN 0.0 BOTELLA NO RETORNABLE 330.0,3.266871254,26863.6543
2025-01,HEINEKEN HEINEKEN 0.0 BOTELLA NO RETORNABLE 330.0,7.572282877,11583.85938
2025-02,HEINEKEN HEINEKEN 0.0 BOTELLA NO RETORNABLE 330.0,2.543116995,12121.21289
2025-03,HEINEKEN HEINEKEN 0.0 BOTELLA NO RETORNABLE 330.0,0.486653997,12121.21582
2025-04,HEINEKEN HEINEKEN 0.0 BOTELLA NO RETORNABLE 330.0,1.016968974,11445.91211
2025-05,HEINEKEN HEINEKEN 0.0 BOTELLA NO RETORNABLE 330.0,2.121007874,10606.06152
2025-06,HEINEKEN HEINEKEN 0.0 BOTELLA NO RETORNABLE 330.0,0.523585993,10678.75684
2025-07,HEINEKEN HEINEKEN 0.0 BOTELLA NO RETORNABLE 330.0,0.00528,18181.94922
2025-08,HEINEKEN HEINEKEN 0.0 BOTELLA NO RETORNABLE 330.0,4.136264208,12121.21191
2024-01,HEINEKEN HEINEKEN 0.0 LATA NO RETORNABLE 250.0,643.5905762,11246.34668
2024-02,HEINEKEN HEINEKEN 0.0 LATA NO RETORNABLE 250.0,310.8833008,11606.81152
2024-03,HEINEKEN HEINEKEN 0.0 LATA NO RETORNABLE 250.0,468.8944092,11730.69824
2024-04,HEINEKEN HEINEKEN 0.0 LATA NO RETORNABLE 250.0,300.2380066,11912.18164
2024-05,HEINEKEN HEINEKEN 0.0 LATA NO RETORNABLE 250.0,501.4289856,11933.9668
2024-06,HEINEKEN HEINEKEN 0.0 LATA NO RETORNABLE 250.0,420.5728149,12099.35938
2024-07,HEINEKEN HEINEKEN 0.0 LATA NO RETORNABLE 250.0,158.0345001,12151.5791
2024-08,HEINEKEN HEINEKEN 0.0 LATA NO RETORNABLE 250.0,133.3115997,12083.88379
2024-09,HEINEKEN HEINEKEN 0.0 LATA NO RETORNABLE 250.0,193.1725006,11721.91309
2024-10,HEINEKEN HEINEKEN 0.0 LATA NO RETORNABLE 250.0,242.9223938,11613.67773
2024-11,HEINEKEN HEINEKEN 0.0 LATA NO RETORNABLE 250.0,295.452538,11949.10352
2024-12,HEINEKEN HEINEKEN 0.0 LATA NO RETORNABLE 250.0,388.4989591,10899.18555
2025-01,HEINEKEN HEINEKEN 0.0 LATA NO RETORNABLE 250.0,383.5831951,11731.90332
2025-02,HEINEKEN HEINEKEN 0.0 LATA NO RETORNABLE 250.0,173.1918885,12803.47168
2025-03,HEINEKEN HEINEKEN 0.0 LATA NO RETORNABLE 250.0,183.6166723,12573.45605
2025-04,HEINEKEN HEINEKEN 0.0 LATA NO RETORNABLE 250.0,184.5967591,11413.10352
2025-05,HEINEKEN HEINEKEN 0.0 LATA NO RETORNABLE 250.0,244.0746181,10906.91699
2025-06,HEINEKEN HEINEKEN 0.0 LATA NO RETORNABLE 250.0,265.5237283,11297.7793
2025-07,HEINEKEN HEINEKEN 0.0 LATA NO RETORNABLE 250.0,187.6113323,12011.53711
2025-08,HEINEKEN HEINEKEN 0.0 LATA NO RETORNABLE 250.0,223.2473647,11020.82617
2024-01,HOFBRAU T. BOTELLA NO RETORNABLE 500.0,7.284399986,30869.81836
2024-02,HOFBRAU T. BOTELLA NO RETORNABLE 500.0,5.280099869,31282.51953
2024-03,HOFBRAU T. BOTELLA NO RETORNABLE 500.0,6.502200127,30339.12109
2024-04,HOFBRAU T. BOTELLA NO RETORNABLE 500.0,4.784800053,30587.52344
2024-05,HOFBRAU T. BOTELLA NO RETORNABLE 500.0,6.379499912,29805.0293
2024-06,HOFBRAU T. BOTELLA NO RETORNABLE 500.0,8.708000183,27852.26563
2024-07,HOFBRAU T. BOTELLA NO RETORNABLE 500.0,7.406400204,28332.39258
2024-08,HOFBRAU T. BOTELLA NO RETORNABLE 500.0,6.546000004,29908.39453
2024-09,HOFBRAU T. BOTELLA NO RETORNABLE 500.0,9.314299583,28336.46289
2024-10,HOFBRAU T. BOTELLA NO RETORNABLE 500.0,9.177900314,29625.89258
2024-11,HOFBRAU T. BOTELLA NO RETORNABLE 500.0,9.302116927,29647.59766
2024-12,HOFBRAU T. BOTELLA NO RETORNABLE 500.0,20.26209629,27540.05469
2025-01,HOFBRAU T. BOTELLA NO RETORNABLE 500.0,13.52546785,29681.08789
2025-02,HOFBRAU T. BOTELLA NO RETORNABLE 500.0,7.626626934,30776.10352
2025-03,HOFBRAU T. BOTELLA NO RETORNABLE 500.0,8.329423991,29691.9043
2025-04,HOFBRAU T. BOTELLA NO RETORNABLE 500.0,5.913931206,31715.7832
2025-05,HOFBRAU T. BOTELLA NO RETORNABLE 500.0,16.14569283,34502.89844
2025-06,HOFBRAU T. BOTELLA NO RETORNABLE 500.0,55.62072148,36182.12109
2025-07,HOFBRAU T. BOTELLA NO RETORNABLE 500.0,11.18255621,34182.78906
2025-08,HOFBRAU T. BOTELLA NO RETORNABLE 500.0,24.9347669,33154.36328
2024-01,HOLLANDIA T. BOTELLA NO RETORNABLE 330.0,2.184700012,19147.2207
2024-02,HOLLANDIA T. BOTELLA NO RETORNABLE 330.0,1.278499961,20574.71289
2024-03,HOLLANDIA T. BOTELLA NO RETORNABLE 330.0,2.861000061,13820.29102
2024-04,HOLLANDIA T. BOTELLA NO RETORNABLE 330.0,1.356899977,15604.34863
2024-05,HOLLANDIA T. BOTELLA NO RETORNABLE 330.0,0.766499996,18979.01172
2024-06,HOLLANDIA T. BOTELLA NO RETORNABLE 330.0,0.85710001,17093.06836
2024-07,HOLLANDIA T. BOTELLA NO RETORNABLE 330.0,0.778999984,16594.51563
2024-08,HOLLANDIA T. BOTELLA NO RETORNABLE 330.0,0.376199991,21011.95117
2024-09,HOLLANDIA T. BOTELLA NO RETORNABLE 330.0,0.444099993,13426.60645
2024-10,HOLLANDIA T. BOTELLA NO RETORNABLE 330.0,0.118799999,21320.20117
2024-11,HOLLANDIA T. BOTELLA NO RETORNABLE 330.0,0.709610989,12930.79785
2024-12,HOLLANDIA T. BOTELLA NO RETORNABLE 330.0,0.062702003,21780.51172
2025-01,HOLLANDIA T. BOTELLA NO RETORNABLE 330.0,0.158397994,22414.67383
2025-02,HOLLANDIA T. BOTELLA NO RETORNABLE 330.0,0.064586002,22414.37695
2025-03,HOLLANDIA T. BOTELLA NO RETORNABLE 330.0,0.064586,22727.37109
2025-04,HOLLANDIA T. BOTELLA NO RETORNABLE 330.0,0.096643001,24749.39648
2025-05,HOLLANDIA T. BOTELLA NO RETORNABLE 330.0,0.056571999,20808.15625
2025-06,HOLLANDIA T. BOTELLA NO RETORNABLE 330.0,0.768890027,18594.09766
2025-07,HOLLANDIA T. BOTELLA NO RETORNABLE 330.0,0.574673959,25552.09961
2025-08,HOLLANDIA T. BOTELLA NO RETORNABLE 330.0,0.911257966,21991.59375
2024-01,HOLLANDIA T. BOTELLA NO RETORNABLE 650.0,25.91460037,10335.86523
2024-02,HOLLANDIA T. BOTELLA NO RETORNABLE 650.0,9.489199638,14701.16016
2024-03,HOLLANDIA T. BOTELLA NO RETORNABLE 650.0,13.34420013,12448.54199
2024-04,HOLLANDIA T. BOTELLA NO RETORNABLE 650.0,8.04640007,12672.80469
2024-05,HOLLANDIA T. BOTELLA NO RETORNABLE 650.0,4.042900085,13006.0127
2024-06,HOLLANDIA T. BOTELLA NO RETORNABLE 650.0,2.461600065,14621.59961
2024-07,HOLLANDIA T. BOTELLA NO RETORNABLE 650.0,3.10800004,15498.05273
2024-08,HOLLANDIA T. BOTELLA NO RETORNABLE 650.0,2.165499926,15802.70898
2024-09,HOLLANDIA T. BOTELLA NO RETORNABLE 650.0,8.060899734,7599.110352
2024-10,HOLLANDIA T. BOTELLA NO RETORNABLE 650.0,1.130100012,9526.90918
2024-11,HOLLANDIA T. BOTELLA NO RETORNABLE 650.0,19.06561525,9700.189453
2024-12,HOLLANDIA T. BOTELLA NO RETORNABLE 650.0,415.3413829,7901.42041
2025-01,HOLLANDIA T. BOTELLA NO RETORNABLE 650.0,46.63283747,9881.023438
2025-02,HOLLANDIA T. BOTELLA NO RETORNABLE 650.0,9.118587183,16700.45117
2025-03,HOLLANDIA T. BOTELLA NO RETORNABLE 650.0,11.1549788,14401.2627
2025-04,HOLLANDIA T. BOTELLA NO RETORNABLE 650.0,19.82961951,11488.44434
2025-05,HOLLANDIA T. BOTELLA NO RETORNABLE 650.0,7.241985677,17799.93164
2025-06,HOLLANDIA T. BOTELLA NO RETORNABLE 650.0,23.08239539,8783.384766
2025-07,HOLLANDIA T. BOTELLA NO RETORNABLE 650.0,7.452774178,13773.22559
2025-08,HOLLANDIA T. BOTELLA NO RETORNABLE 650.0,5.689329008,13976.00488
2024-01,HOLLANDIA T. LATA NO RETORNABLE 330.0,3.523999929,15783.89648
2024-02,HOLLANDIA T. LATA NO RETORNABLE 330.0,2.463700056,16551.5
2024-03,HOLLANDIA T. LATA NO RETORNABLE 330.0,4.639200211,11735.32324
2024-04,HOLLANDIA T. LATA NO RETORNABLE 330.0,3.087100029,13030.05273
2024-05,HOLLANDIA T. LATA NO RETORNABLE 330.0,2.249599934,14729.12305
2024-06,HOLLANDIA T. LATA NO RETORNABLE 330.0,1.988999963,15064.46289
2024-07,HOLLANDIA T. LATA NO RETORNABLE 330.0,2.607000113,14647.50098
2024-08,HOLLANDIA T. LATA NO RETORNABLE 330.0,3.240600109,14984.66797
2024-09,HOLLANDIA T. LATA NO RETORNABLE 330.0,3.762000084,13514.3584
2024-10,HOLLANDIA T. LATA NO RETORNABLE 330.0,2.779999971,14830.24121
2024-11,HOLLANDIA T. LATA NO RETORNABLE 330.0,3.339121851,12372.04102
2024-12,HOLLANDIA T. LATA NO RETORNABLE 330.0,4.497474181,13491.44043
2025-01,HOLLANDIA T. LATA NO RETORNABLE 330.0,3.351661895,14342.02539
2025-02,HOLLANDIA T. LATA NO RETORNABLE 330.0,5.107351549,9377.828125
2025-03,HOLLANDIA T. LATA NO RETORNABLE 330.0,1.424706969,11179.48926
2025-04,HOLLANDIA T. LATA NO RETORNABLE 330.0,5.96307515,7759.536621
2025-05,HOLLANDIA T. LATA NO RETORNABLE 330.0,2.355295133,8209.575195
