target_sku,other_sku,manufacturer,elasticity
REDD'S CTE BOTELLA RETORNABLE 330.0,AGUILA FUSION BOTELLA RETORNABLE 175.0,ABI,0
REDD'S CTE BOTELLA RETORNABLE 330.0,COSTENA CTE BOTELLA RETORNABLE 350.0,ABI,0.000489672
REDD'S CTE BOTELLA RETORNABLE 330.0,CLUB COLOMBIA SIEMBRA BOTELLA RETORNABLE 330.0,ABI,0.001052179
REDD'S CTE BOTELLA RETORNABLE 330.0,BECK'S CTE LATA NO RETORNABLE 269.0,ABI,0.003150723
REDD'S CTE BOTELLA RETORNABLE 330.0,CLUB COLOMBIA PREMIUM/EXTRA FINA BOTELLA NO RETORNABLE 900.0,ABI,0.000778242
REDD'S CTE BOTELLA RETORNABLE 330.0,AGUILA LIGHT LATA NO RETORNABLE 300.0,ABI,0.000707059
REDD'S CTE BOTELLA RETORNABLE 330.0,AGUILA FUSION BOTELLA RETORNABLE 330.0,ABI,0.001658551
REDD'S CTE BOTELLA RETORNABLE 330.0,POKER PURA MALTA BOTELLA RETORNABLE 330.0,ABI,0.000468345
REDD'S CTE BOTELLA RETORNABLE 330.0,NATIVA T. BOTELLA RETORNABLE 250.0,ABI,0.003025776
REDD'S CTE BOTELLA RETORNABLE 330.0,AGUILA CERO BOTELLA NO RETORNABLE 330.0,ABI,0.001611026
REDD'S CTE BOTELLA RETORNABLE 330.0,CLUB COLOMBIA ROJA LATA NO RETORNABLE 355.0,ABI,0.001231741
REDD'S CTE BOTELLA RETORNABLE 330.0,BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,ABI,0.001734391
REDD'S CTE BOTELLA RETORNABLE 330.0,BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ABI,0.000999186
REDD'S CTE BOTELLA RETORNABLE 330.0,AGUILA LIGHT BOTELLA NO RETORNABLE 200.0,ABI,0.003144882
REDD'S CTE BOTELLA RETORNABLE 330.0,POKER CTE BOTELLA NO RETORNABLE 300.0,ABI,0.001436815
REDD'S CTE BOTELLA RETORNABLE 330.0,AGUILA LIGHT BOTELLA NO RETORNABLE 300.0,ABI,0.003144882
REDD'S CTE BOTELLA RETORNABLE 330.0,BUDWEISER T. BOTELLA NO RETORNABLE null.0,ABI,0.002351447
REDD'S CTE BOTELLA RETORNABLE 330.0,POKER ROJA LATA NO RETORNABLE 355.0,ABI,0.000694462
REDD'S CTE BOTELLA RETORNABLE 330.0,BECK'S CTE BOTELLA RETORNABLE 275.0,ABI,0.000899468
REDD'S CTE BOTELLA RETORNABLE 330.0,CLUB COLOMBIA DOBLE MALTA BOTELLA NO RETORNABLE 330.0,ABI,0.001199717
REDD'S CTE BOTELLA RETORNABLE 330.0,COSTENA CTE LATA NO RETORNABLE 296.0,ABI,0.001508499
AGUILA 0 BOTELLA RETORNABLE 330.0,KAUFMANN OTRAS LATA NO RETORNABLE 330.0,ABI,0.002033545
AGUILA 0 BOTELLA RETORNABLE 330.0,POKER CTE LATA NO RETORNABLE 330.0,ABI,0.002032758
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA FUSION LATA NO RETORNABLE 269.0,ABI,0.001899278
AGUILA 0 BOTELLA RETORNABLE 330.0,COSTENA BACANA LATA NO RETORNABLE 269.0,ABI,0.003162398
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA IMPERIAL BOTELLA NO RETORNABLE 330.0,ABI,0
AGUILA 0 BOTELLA RETORNABLE 330.0,CLUB COLOMBIA PREMIUM/EXTRA FINA BOTELLA NO RETORNABLE 330.0,ABI,0.002029336
AGUILA 0 BOTELLA RETORNABLE 330.0,COSTENA CTE BOTELLA RETORNABLE 750.0,ABI,0.002019503
AGUILA 0 BOTELLA RETORNABLE 330.0,COSTENA CTE LATA NO RETORNABLE 330.0,ABI,0.001918864
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA LIGHT LATA NO RETORNABLE 473.0,ABI,0.001401944
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA CTE LATA NO RETORNABLE 330.0,ABI,0.002075697
AGUILA 0 BOTELLA RETORNABLE 330.0,COSTENA BACANA LATA NO RETORNABLE 473.0,ABI,0
AGUILA 0 BOTELLA RETORNABLE 330.0,CLUB COLOMBIA DOBLE MALTA BOTELLA RETORNABLE 330.0,ABI,0.002144117
AGUILA 0 BOTELLA RETORNABLE 330.0,BOGOTA BEER COMPANY ROSE BOTELLA NO RETORNABLE 330.0,ABI,0.002025904
AGUILA 0 BOTELLA RETORNABLE 330.0,STELLA ARTOIS T. LATA NO RETORNABLE 330.0,ABI,0.001532947
AGUILA 0 BOTELLA RETORNABLE 330.0,POKER CTE LATA NO RETORNABLE 355.0,ABI,0.003081711
AGUILA 0 BOTELLA RETORNABLE 330.0,PILSEN CTE BOTELLA RETORNABLE 300.0,ABI,0.002448157
AGUILA 0 BOTELLA RETORNABLE 330.0,POKER CTE BOTELLA RETORNABLE 330.0,ABI,0.002197559
AGUILA 0 BOTELLA RETORNABLE 330.0,BOGOTA BEER COMPANY ROSE LATA NO RETORNABLE 269.0,ABI,0.002025904
AGUILA 0 BOTELLA RETORNABLE 330.0,COSTENA BACANA BOTELLA RETORNABLE 320.0,ABI,0.001833939
AGUILA 0 BOTELLA RETORNABLE 330.0,REDD'S CTE LATA NO RETORNABLE 269.0,ABI,0.001997612
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA CTE LATA NO RETORNABLE 355.0,ABI,6.15E-05
AGUILA 0 BOTELLA RETORNABLE 330.0,COSTENITA CTE BOTELLA RETORNABLE 175.0,ABI,0.002739473
AGUILA 0 BOTELLA RETORNABLE 330.0,PILSEN CTE BOTELLA RETORNABLE 1000.0,ABI,0.002126305
AGUILA 0 BOTELLA RETORNABLE 330.0,BOGOTA BEER COMPANY MONSERRATE BOTELLA NO RETORNABLE 330.0,ABI,0.001978133
AGUILA 0 BOTELLA RETORNABLE 330.0,CLUB COLOMBIA ROJA LATA NO RETORNABLE 330.0,ABI,0.002032018
AGUILA 0 BOTELLA RETORNABLE 330.0,PILSEN CTE LATA NO RETORNABLE 355.0,ABI,0.002020497
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA 0 LATA NO RETORNABLE 355.0,ABI,7.39E-05
AGUILA 0 BOTELLA RETORNABLE 330.0,POKER LIGERA BOTELLA RETORNABLE 330.0,ABI,0.001953531
AGUILA 0 BOTELLA RETORNABLE 330.0,CORONA CERO LATA NO RETORNABLE 269.0,ABI,0
AGUILA 0 BOTELLA RETORNABLE 330.0,CLUB COLOMBIA OKTOBERFEST BOTELLA RETORNABLE 330.0,ABI,0.001965685
AGUILA 0 BOTELLA RETORNABLE 330.0,POKER CTE BOTELLA RETORNABLE 750.0,ABI,0.002023278
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA IMPERIAL BOTELLA RETORNABLE 330.0,ABI,0
AGUILA 0 BOTELLA RETORNABLE 330.0,BUDWEISER T. LATA NO RETORNABLE 269.0,ABI,0.001909466
AGUILA 0 BOTELLA RETORNABLE 330.0,STELLA ARTOIS T. BARRIL NO RETORNABLE null.0,ABI,0.001903477
AGUILA 0 BOTELLA RETORNABLE 330.0,POKER CTE BOTELLA NO RETORNABLE 330.0,ABI,0.002084978
AGUILA 0 BOTELLA RETORNABLE 330.0,PILSEN CTE LATA NO RETORNABLE 473.0,ABI,0.002180464
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA CTE BOTELLA RETORNABLE 250.0,ABI,0.001815496
AGUILA 0 BOTELLA RETORNABLE 330.0,CLUB COLOMBIA OKTOBERFEST LATA NO RETORNABLE 330.0,ABI,0.002073059
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA CERO BOTELLA RETORNABLE 330.0,ABI,0.002046175
AGUILA 0 BOTELLA RETORNABLE 330.0,POKER CTE LATA NO RETORNABLE 473.0,ABI,0.001840461
AGUILA 0 BOTELLA RETORNABLE 330.0,CLUB COLOMBIA NEGRA LATA NO RETORNABLE 355.0,ABI,0.002102297
AGUILA 0 BOTELLA RETORNABLE 330.0,BUDWEISER T. LATA NO RETORNABLE 355.0,ABI,0.002019749
AGUILA 0 BOTELLA RETORNABLE 330.0,BOGOTA BEER COMPANY OTRAS BARRIL NO RETORNABLE null.0,ABI,0.002029006
AGUILA 0 BOTELLA RETORNABLE 330.0,CORONITA EXTRA BOTELLA NO RETORNABLE 207.0,ABI,0.003072585
AGUILA 0 BOTELLA RETORNABLE 330.0,BUDWEISER T. BOTELLA NO RETORNABLE 250.0,ABI,0.000635001
AGUILA 0 BOTELLA RETORNABLE 330.0,POKER LIGERA LATA NO RETORNABLE 330.0,ABI,0.001912017
AGUILA 0 BOTELLA RETORNABLE 330.0,CLUB COLOMBIA NEGRA BOTELLA RETORNABLE 330.0,ABI,0.001978243
AGUILA 0 BOTELLA RETORNABLE 330.0,CLUB COLOMBIA PREMIUM/EXTRA FINA LATA NO RETORNABLE 330.0,ABI,0.002012379
AGUILA 0 BOTELLA RETORNABLE 330.0,CUSQUENA CTE BOTELLA NO RETORNABLE 310.0,ABI,0.001968181
AGUILA 0 BOTELLA RETORNABLE 330.0,POKER CTE BOTELLA RETORNABLE 250.0,ABI,0.001908696
AGUILA 0 BOTELLA RETORNABLE 330.0,CORONA EXTRA BOTELLA NO RETORNABLE 210.0,ABI,0.003129442
AGUILA 0 BOTELLA RETORNABLE 330.0,POKER CTE BOTELLA RETORNABLE 1000.0,ABI,0.002038552
AGUILA 0 BOTELLA RETORNABLE 330.0,BECK'S CTE LATA NO RETORNABLE 330.0,ABI,0.001613425
AGUILA 0 BOTELLA RETORNABLE 330.0,PILSEN CTE BOTELLA RETORNABLE 330.0,ABI,0.001885899
AGUILA 0 BOTELLA RETORNABLE 330.0,CLUB COLOMBIA TRIGO BOTELLA NO RETORNABLE 330.0,ABI,0.003063609
AGUILA 0 BOTELLA RETORNABLE 330.0,POKER PURA MALTA LATA NO RETORNABLE 330.0,ABI,0.001973059
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA CERO LATA NO RETORNABLE 330.0,ABI,0.001701142
AGUILA 0 BOTELLA RETORNABLE 330.0,CORONA EXTRA BOTELLA RETORNABLE 330.0,ABI,0.002044493
AGUILA 0 BOTELLA RETORNABLE 330.0,CLUB COLOMBIA ROJA BOTELLA NO RETORNABLE 330.0,ABI,0.001710025
AGUILA 0 BOTELLA RETORNABLE 330.0,CLUB COLOMBIA PREMIUM/EXTRA FINA LATA NO RETORNABLE 355.0,ABI,0.00205828
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA LIGHT LATA NO RETORNABLE 269.0,ABI,0.0020176
AGUILA 0 BOTELLA RETORNABLE 330.0,COSTENA CTE BOTELLA RETORNABLE 1000.0,ABI,0
AGUILA 0 BOTELLA RETORNABLE 330.0,STELLA ARTOIS T. BOTELLA NO RETORNABLE 330.0,ABI,0.001688604
AGUILA 0 BOTELLA RETORNABLE 330.0,REDD'S CTE BOTELLA NO RETORNABLE 250.0,ABI,0.001888278
AGUILA 0 BOTELLA RETORNABLE 330.0,CORONA CERO BOTELLA NO RETORNABLE 330.0,ABI,0.001983526
AGUILA 0 BOTELLA RETORNABLE 330.0,CLUB COLOMBIA NEGRA BOTELLA NO RETORNABLE 330.0,ABI,0.001586523
AGUILA 0 BOTELLA RETORNABLE 330.0,CLUB COLOMBIA ROJA BOTELLA RETORNABLE 330.0,ABI,0.001904781
AGUILA 0 BOTELLA RETORNABLE 330.0,CLUB COLOMBIA NEGRA LATA NO RETORNABLE 330.0,ABI,0.001682989
AGUILA 0 BOTELLA RETORNABLE 330.0,AZTECA CTE LATA NO RETORNABLE 330.0,ABI,0.001683993
AGUILA 0 BOTELLA RETORNABLE 330.0,CLUB COLOMBIA DOBLE MALTA LATA NO RETORNABLE 330.0,ABI,0.001755861
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA LIGHT LATA NO RETORNABLE 330.0,ABI,0.002026549
AGUILA 0 BOTELLA RETORNABLE 330.0,BOGOTA BEER COMPANY LA COTIDIANA LATA NO RETORNABLE 269.0,ABI,0.001951871
AGUILA 0 BOTELLA RETORNABLE 330.0,NATIVA T. BOTELLA RETORNABLE 330.0,ABI,0.002114979
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA CERO LATA NO RETORNABLE 355.0,ABI,0.002001882
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA LIGHT BOTELLA RETORNABLE 250.0,ABI,0.003023182
AGUILA 0 BOTELLA RETORNABLE 330.0,COSTENA BACANA LATA NO RETORNABLE 330.0,ABI,0.001133982
AGUILA 0 BOTELLA RETORNABLE 330.0,STELLA ARTOIS T. LATA NO RETORNABLE 250.0,ABI,0.00302781
AGUILA 0 BOTELLA RETORNABLE 330.0,PILSEN CTE LATA NO RETORNABLE 330.0,ABI,0.002397411
AGUILA 0 BOTELLA RETORNABLE 330.0,BECK'S CTE BOTELLA NO RETORNABLE 275.0,ABI,0.001896962
AGUILA 0 BOTELLA RETORNABLE 330.0,COSTENA CTE BOTELLA RETORNABLE 330.0,ABI,0.002027643
AGUILA 0 BOTELLA RETORNABLE 330.0,CLUB COLOMBIA PREMIUM/EXTRA FINA LATA NO RETORNABLE 473.0,ABI,0.001990531
AGUILA 0 BOTELLA RETORNABLE 330.0,CORONITA EXTRA BOTELLA NO RETORNABLE 210.0,ABI,0.001385964
AGUILA 0 BOTELLA RETORNABLE 330.0,POKER CTE LATA NO RETORNABLE 269.0,ABI,0.002049293
AGUILA 0 BOTELLA RETORNABLE 330.0,REDD'S CTE LATA NO RETORNABLE 296.0,ABI,0.002526793
AGUILA 0 BOTELLA RETORNABLE 330.0,BOGOTA BEER COMPANY CHAPINERO BOTELLA NO RETORNABLE 330.0,ABI,0.001867131
AGUILA 0 BOTELLA RETORNABLE 330.0,CUSQUENA CTE BOTELLA NO RETORNABLE 330.0,ABI,0.001616649
AGUILA 0 BOTELLA RETORNABLE 330.0,STELLA ARTOIS T. BOTELLA NO RETORNABLE 300.0,ABI,0.001749843
AGUILA 0 BOTELLA RETORNABLE 330.0,REDD'S CTE BOTELLA RETORNABLE 330.0,ABI,0.001921709
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA 0 BOTELLA RETORNABLE 330.0,ABI,-0.054726973
AGUILA 0 BOTELLA RETORNABLE 330.0,CORONITA EXTRA BOTELLA RETORNABLE 210.0,ABI,0.001869419
AGUILA 0 BOTELLA RETORNABLE 330.0,MICHELOB ULTRA CTE BOTELLA NO RETORNABLE 355.0,ABI,0.001753066
AGUILA 0 BOTELLA RETORNABLE 330.0,STELLA ARTOIS T. LATA NO RETORNABLE 269.0,ABI,0.002006171
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA 0 LATA NO RETORNABLE 330.0,ABI,0.001995463
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA CTE LATA NO RETORNABLE 269.0,ABI,0.001997246
AGUILA 0 BOTELLA RETORNABLE 330.0,CLUB COLOMBIA PREMIUM/EXTRA FINA LATA NO RETORNABLE 269.0,ABI,0.002070613
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA LIGHT BOTELLA RETORNABLE 330.0,ABI,0.000943447
AGUILA 0 BOTELLA RETORNABLE 330.0,BOGOTA BEER COMPANY CAJICA LATA NO RETORNABLE 269.0,ABI,0.001958262
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA CTE BOTELLA RETORNABLE 330.0,ABI,0.002037992
AGUILA 0 BOTELLA RETORNABLE 330.0,CLUB COLOMBIA PREMIUM/EXTRA FINA BOTELLA RETORNABLE 330.0,ABI,0.001981942
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA LIGHT BOTELLA RETORNABLE 750.0,ABI,0.000132476
AGUILA 0 BOTELLA RETORNABLE 330.0,BOGOTA BEER COMPANY CAJICA BOTELLA NO RETORNABLE 330.0,ABI,0.002037918
AGUILA 0 BOTELLA RETORNABLE 330.0,CORONA EXTRA BOTELLA NO RETORNABLE 355.0,ABI,0.001959807
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA CTE BOTELLA RETORNABLE 1000.0,ABI,0.00167216
AGUILA 0 BOTELLA RETORNABLE 330.0,COSTENA BACANA BOTELLA NO RETORNABLE 320.0,ABI,0.000161154
AGUILA 0 BOTELLA RETORNABLE 330.0,BOGOTA BEER COMPANY SEPTIMAZO BOTELLA NO RETORNABLE 330.0,ABI,0.002025904
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA CTE LATA NO RETORNABLE 473.0,ABI,0.00297315
AGUILA 0 BOTELLA RETORNABLE 330.0,MODELO ESPECIAL BOTELLA NO RETORNABLE 355.0,ABI,0.001960937
AGUILA 0 BOTELLA RETORNABLE 330.0,PILSEN CTE BOTELLA RETORNABLE 750.0,ABI,0.002016262
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA CTE BOTELLA NO RETORNABLE 500.0,ABI,0.002025958
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA LIGHT BOTELLA RETORNABLE 1000.0,ABI,0.00187472
AGUILA 0 BOTELLA RETORNABLE 330.0,POKER CTE BOTELLA RETORNABLE 300.0,ABI,0.002006612
AGUILA 0 BOTELLA RETORNABLE 330.0,CLUB COLOMBIA TRIGO LATA NO RETORNABLE 330.0,ABI,0.001907781
AGUILA 0 BOTELLA RETORNABLE 330.0,BUSCH LIGHT LATA NO RETORNABLE 330.0,ABI,0.002008066
AGUILA 0 BOTELLA RETORNABLE 330.0,CORONA EXTRA BOTELLA NO RETORNABLE 330.0,ABI,0.003089128
AGUILA 0 BOTELLA RETORNABLE 330.0,POKER CTE OTROS ENVASES NO RETORNABLE 330.0,ABI,0.001938866
AGUILA 0 BOTELLA RETORNABLE 330.0,BUDWEISER T. BOTELLA RETORNABLE 250.0,ABI,0.001933645
AGUILA 0 BOTELLA RETORNABLE 330.0,CLUB COLOMBIA JUAN VALDEZ LATA NO RETORNABLE 269.0,ABI,0
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA CTE BOTELLA NO RETORNABLE 330.0,ABI,0.001862399
AGUILA 0 BOTELLA RETORNABLE 330.0,CLUB COLOMBIA TRIGO BOTELLA RETORNABLE 330.0,ABI,0.002081357
AGUILA 0 BOTELLA RETORNABLE 330.0,MICHELOB ULTRA CTE LATA NO RETORNABLE 269.0,ABI,0.003158655
AGUILA 0 BOTELLA RETORNABLE 330.0,CLUB COLOMBIA GRAN DORADA BOTELLA RETORNABLE null.0,ABI,0.001974785
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA LIGHT BOTELLA NO RETORNABLE 330.0,ABI,0.00201201
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA CTE BOTELLA RETORNABLE 750.0,ABI,0.002036459
AGUILA 0 BOTELLA RETORNABLE 330.0,BECK'S CTE LATA NO RETORNABLE 355.0,ABI,0.001814043
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA LIGHT LATA NO RETORNABLE 296.0,ABI,0.001837055
AGUILA 0 BOTELLA RETORNABLE 330.0,REDD'S ROSE LATA NO RETORNABLE 269.0,ABI,0
AGUILA 0 BOTELLA RETORNABLE 330.0,AUSTEN OTRAS LATA NO RETORNABLE 330.0,ABI,0.002712699
AGUILA 0 BOTELLA RETORNABLE 330.0,BUDWEISER T. BOTELLA RETORNABLE 330.0,ABI,0
AGUILA 0 BOTELLA RETORNABLE 330.0,BAHIA CTE LATA NO RETORNABLE 330.0,ABI,0.001869635
AGUILA 0 BOTELLA RETORNABLE 330.0,CORONA EXTRA LATA NO RETORNABLE 269.0,ABI,0.001980817
AGUILA 0 BOTELLA RETORNABLE 330.0,BOGOTA BEER COMPANY LAGER BOTELLA NO RETORNABLE 330.0,ABI,0.00183847
AGUILA 0 BOTELLA RETORNABLE 330.0,POKER ROJA LATA NO RETORNABLE 330.0,ABI,0.002101733
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA FUSION BOTELLA RETORNABLE 175.0,ABI,0
AGUILA 0 BOTELLA RETORNABLE 330.0,COSTENA CTE BOTELLA RETORNABLE 350.0,ABI,0.003139096
AGUILA 0 BOTELLA RETORNABLE 330.0,CLUB COLOMBIA SIEMBRA BOTELLA RETORNABLE 330.0,ABI,0.001397556
AGUILA 0 BOTELLA RETORNABLE 330.0,BECK'S CTE LATA NO RETORNABLE 269.0,ABI,0.001141066
AGUILA 0 BOTELLA RETORNABLE 330.0,CLUB COLOMBIA PREMIUM/EXTRA FINA BOTELLA NO RETORNABLE 900.0,ABI,0.001916373
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA LIGHT LATA NO RETORNABLE 300.0,ABI,0.002528857
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA FUSION BOTELLA RETORNABLE 330.0,ABI,0.00035871
AGUILA 0 BOTELLA RETORNABLE 330.0,POKER PURA MALTA BOTELLA RETORNABLE 330.0,ABI,0.001936407
AGUILA 0 BOTELLA RETORNABLE 330.0,NATIVA T. BOTELLA RETORNABLE 250.0,ABI,0.001893341
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA CERO BOTELLA NO RETORNABLE 330.0,ABI,0.00307777
AGUILA 0 BOTELLA RETORNABLE 330.0,CLUB COLOMBIA ROJA LATA NO RETORNABLE 355.0,ABI,0.00202678
AGUILA 0 BOTELLA RETORNABLE 330.0,BOGOTA BEER COMPANY CANDELARIA BOTELLA NO RETORNABLE 330.0,ABI,0.002025904
AGUILA 0 BOTELLA RETORNABLE 330.0,BOGOTA BEER COMPANY OTRAS BOTELLA NO RETORNABLE 330.0,ABI,0.001664952
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA LIGHT BOTELLA NO RETORNABLE 200.0,ABI,0.001639289
AGUILA 0 BOTELLA RETORNABLE 330.0,POKER CTE BOTELLA NO RETORNABLE 300.0,ABI,0.001938787
AGUILA 0 BOTELLA RETORNABLE 330.0,AGUILA LIGHT BOTELLA NO RETORNABLE 300.0,ABI,0.001639289
AGUILA 0 BOTELLA RETORNABLE 330.0,BUDWEISER T. BOTELLA NO RETORNABLE null.0,ABI,0.002028325
AGUILA 0 BOTELLA RETORNABLE 330.0,POKER ROJA LATA NO RETORNABLE 355.0,ABI,0.002011522
AGUILA 0 BOTELLA RETORNABLE 330.0,BECK'S CTE BOTELLA RETORNABLE 275.0,ABI,0.001984774
AGUILA 0 BOTELLA RETORNABLE 330.0,CLUB COLOMBIA DOBLE MALTA BOTELLA NO RETORNABLE 330.0,ABI,0.002037167
AGUILA 0 BOTELLA RETORNABLE 330.0,COSTENA CTE LATA NO RETORNABLE 296.0,ABI,0.002000344
CORONITA EXTRA BOTELLA RETORNABLE 210.0,KAUFMANN OTRAS LATA NO RETORNABLE 330.0,ABI,0.001760346
CORONITA EXTRA BOTELLA RETORNABLE 210.0,POKER CTE LATA NO RETORNABLE 330.0,ABI,0.002936455
CORONITA EXTRA BOTELLA RETORNABLE 210.0,AGUILA FUSION LATA NO RETORNABLE 269.0,ABI,0.000406757
CORONITA EXTRA BOTELLA RETORNABLE 210.0,COSTENA BACANA LATA NO RETORNABLE 269.0,ABI,0.001757526
CORONITA EXTRA BOTELLA RETORNABLE 210.0,AGUILA IMPERIAL BOTELLA NO RETORNABLE 330.0,ABI,0
CORONITA EXTRA BOTELLA RETORNABLE 210.0,CLUB COLOMBIA PREMIUM/EXTRA FINA BOTELLA NO RETORNABLE 330.0,ABI,0.001719039
CORONITA EXTRA BOTELLA RETORNABLE 210.0,COSTENA CTE BOTELLA RETORNABLE 750.0,ABI,0.002894541
CORONITA EXTRA BOTELLA RETORNABLE 210.0,COSTENA CTE LATA NO RETORNABLE 330.0,ABI,0.001650202
CORONITA EXTRA BOTELLA RETORNABLE 210.0,AGUILA LIGHT LATA NO RETORNABLE 473.0,ABI,0.00171302
CORONITA EXTRA BOTELLA RETORNABLE 210.0,AGUILA CTE LATA NO RETORNABLE 330.0,ABI,0.001781634
CORONITA EXTRA BOTELLA RETORNABLE 210.0,COSTENA BACANA LATA NO RETORNABLE 473.0,ABI,0
CORONITA EXTRA BOTELLA RETORNABLE 210.0,CLUB COLOMBIA DOBLE MALTA BOTELLA RETORNABLE 330.0,ABI,0.00166247
CORONITA EXTRA BOTELLA RETORNABLE 210.0,BOGOTA BEER COMPANY ROSE BOTELLA NO RETORNABLE 330.0,ABI,0.001606375
CORONITA EXTRA BOTELLA RETORNABLE 210.0,STELLA ARTOIS T. LATA NO RETORNABLE 330.0,ABI,0.001610426
CORONITA EXTRA BOTELLA RETORNABLE 210.0,POKER CTE LATA NO RETORNABLE 355.0,ABI,0.001805793
CORONITA EXTRA BOTELLA RETORNABLE 210.0,PILSEN CTE BOTELLA RETORNABLE 300.0,ABI,0.001693221
CORONITA EXTRA BOTELLA RETORNABLE 210.0,POKER CTE BOTELLA RETORNABLE 330.0,ABI,0.001613829
CORONITA EXTRA BOTELLA RETORNABLE 210.0,BOGOTA BEER COMPANY ROSE LATA NO RETORNABLE 269.0,ABI,0.001606375
CORONITA EXTRA BOTELLA RETORNABLE 210.0,COSTENA BACANA BOTELLA RETORNABLE 320.0,ABI,0.002785177
CORONITA EXTRA BOTELLA RETORNABLE 210.0,REDD'S CTE LATA NO RETORNABLE 269.0,ABI,0.00171698
CORONITA EXTRA BOTELLA RETORNABLE 210.0,AGUILA CTE LATA NO RETORNABLE 355.0,ABI,0.0008753
CORONITA EXTRA BOTELLA RETORNABLE 210.0,COSTENITA CTE BOTELLA RETORNABLE 175.0,ABI,0.001638478
CORONITA EXTRA BOTELLA RETORNABLE 210.0,PILSEN CTE BOTELLA RETORNABLE 1000.0,ABI,0.002660461
CORONITA EXTRA BOTELLA RETORNABLE 210.0,BOGOTA BEER COMPANY MONSERRATE BOTELLA NO RETORNABLE 330.0,ABI,0.001759556
CORONITA EXTRA BOTELLA RETORNABLE 210.0,CLUB COLOMBIA ROJA LATA NO RETORNABLE 330.0,ABI,0.001677053
CORONITA EXTRA BOTELLA RETORNABLE 210.0,PILSEN CTE LATA NO RETORNABLE 355.0,ABI,0.001690246
CORONITA EXTRA BOTELLA RETORNABLE 210.0,AGUILA 0 LATA NO RETORNABLE 355.0,ABI,0.001290101
CORONITA EXTRA BOTELLA RETORNABLE 210.0,POKER LIGERA BOTELLA RETORNABLE 330.0,ABI,0.001431577
CORONITA EXTRA BOTELLA RETORNABLE 210.0,CORONA CERO LATA NO RETORNABLE 269.0,ABI,0
CORONITA EXTRA BOTELLA RETORNABLE 210.0,CLUB COLOMBIA OKTOBERFEST BOTELLA RETORNABLE 330.0,ABI,0.001545303
CORONITA EXTRA BOTELLA RETORNABLE 210.0,POKER CTE BOTELLA RETORNABLE 750.0,ABI,0.001694831
CORONITA EXTRA BOTELLA RETORNABLE 210.0,AGUILA IMPERIAL BOTELLA RETORNABLE 330.0,ABI,0
CORONITA EXTRA BOTELLA RETORNABLE 210.0,BUDWEISER T. LATA NO RETORNABLE 269.0,ABI,0.001499852
CORONITA EXTRA BOTELLA RETORNABLE 210.0,STELLA ARTOIS T. BARRIL NO RETORNABLE null.0,ABI,0.001493142
CORONITA EXTRA BOTELLA RETORNABLE 210.0,POKER CTE BOTELLA NO RETORNABLE 330.0,ABI,0.001747519
CORONITA EXTRA BOTELLA RETORNABLE 210.0,PILSEN CTE LATA NO RETORNABLE 473.0,ABI,0.000106273
CORONITA EXTRA BOTELLA RETORNABLE 210.0,AGUILA CTE BOTELLA RETORNABLE 250.0,ABI,0.001769231
CORONITA EXTRA BOTELLA RETORNABLE 210.0,CLUB COLOMBIA OKTOBERFEST LATA NO RETORNABLE 330.0,ABI,0.001824847
CORONITA EXTRA BOTELLA RETORNABLE 210.0,AGUILA CERO BOTELLA RETORNABLE 330.0,ABI,0.0016325
